ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used
bcgs,ilu,1e-08,500,1,2,352,0.0058574590366333,1.3988262872966212e-09,4.798761330430005e-07,,tub1000,1000,1000,3996
bcgs,jacobi,1e-08,500,0,-3,500,0.0038102080579847,0.001037467826019,3.493327460693123,,tub1000,1000,1000,3996
cg,jacobi,1e-08,500,0,-10,276,0.000972457928583,52.540898595688944,3871.5801394545447,,tub1000,1000,1000,3996
gmres,ilu,1e-08,500,0,-3,500,0.0062572080641984,0.0433399590938506,1.3504530930320089,,tub1000,1000,1000,3996
gmres,jacobi,1e-08,500,0,-3,500,0.0040969159454107,0.0036075157662516,0.9382188898215352,,tub1000,1000,1000,3996
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,uk,4824,4824,13674
bcgs,jacobi,1e-08,500,0,-3,500,0.0171942909946665,0.0044187268236842,0.0144107753725829,,uk,4824,4824,13674
cg,jacobi,1e-08,500,0,-10,3,8.337502367794514e-05,35.96481141257392,0.2714463248062975,,uk,4824,4824,13674
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,uk,4824,4824,13674
gmres,jacobi,1e-08,500,0,-3,500,0.0180168339284136,0.0120903860379231,0.0153902535686609,,uk,4824,4824,13674
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,ukerbe1,5981,5981,15704
bcgs,jacobi,1e-08,500,1,2,413,0.01651937502902,2.01196380902657e-06,0.0173995101117056,,ukerbe1,5981,5981,15704
cg,jacobi,1e-08,500,0,-10,2,7.745798211544752e-05,80.82241962892883,0.3656213477170278,,ukerbe1,5981,5981,15704
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,ukerbe1,5981,5981,15704
gmres,jacobi,1e-08,500,0,-3,500,0.0222031250596046,0.0001795452616306,0.0173995431108564,,ukerbe1,5981,5981,15704
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,ukerbe1_dual,1866,1866,7076
bcgs,jacobi,1e-08,500,0,-3,500,0.0072196669643744,0.0034876891702659,0.0043663706990341,,ukerbe1_dual,1866,1866,7076
cg,jacobi,1e-08,500,0,-10,4,4.5749940909445286e-05,5.875715535765057,0.0598228600426513,,ukerbe1_dual,1866,1866,7076
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,ukerbe1_dual,1866,1866,7076
gmres,jacobi,1e-08,500,0,-3,500,0.007309167063795,0.0044137640779903,0.0045741131094304,,ukerbe1_dual,1866,1866,7076
bcgs,ilu,1e-08,500,1,2,141,0.016138624981977,2.028146351905605e-06,2.9630577397685907e-06,,utm1700b,1700,1700,21509
bcgs,jacobi,1e-08,500,0,-3,500,0.012383708031848,212.06160596851825,28.68807017898405,,utm1700b,1700,1700,21509
cg,jacobi,1e-08,500,0,-4,5,9.595800656825304e-05,5299434.441605812,35654.54746902316,,utm1700b,1700,1700,21509
gmres,ilu,1e-08,500,0,-3,500,0.030938500072807,3.0322827513896784,42.50694325752338,,utm1700b,1700,1700,21509
gmres,jacobi,1e-08,500,0,-3,500,0.0097377500496804,44.30873461384214,11.792398245558324,,utm1700b,1700,1700,21509
bcgs,ilu,1e-08,500,1,2,30,0.000695375027135,1.4743227946834205e-05,1.703689714482615e-05,,utm300,300,300,3155
bcgs,jacobi,1e-08,500,0,-3,500,0.0020256660645827,1.3169743748377707,29.934876453643575,,utm300,300,300,3155
cg,jacobi,1e-08,500,0,-4,5,2.066593151539564e-05,8305203.253130941,182979.4990192819,,utm300,300,300,3155
gmres,ilu,1e-08,500,1,2,26,0.0005726660601794,6.355445683865756e-05,0.0009160457608572,,utm300,300,300,3155
gmres,jacobi,1e-08,500,0,-3,500,0.0016563750104978,1.753546248482345,19.64362428587051,,utm300,300,300,3155
bcgs,ilu,1e-08,500,1,2,163,0.0369740420719608,5.7145554141062016e-06,6.6242632282810975e-06,,utm3060,3060,3060,42211
bcgs,jacobi,1e-08,500,0,-3,500,0.0235908339964225,11.942469608648016,87.50959649089876,,utm3060,3060,3060,42211
cg,jacobi,1e-08,500,0,-4,4,0.0001234170049428,3425120.302951841,22603.609093089504,,utm3060,3060,3060,42211
gmres,ilu,1e-08,500,0,-3,500,0.0612479579867795,5.994986170405508,74.19296806121403,,utm3060,3060,3060,42211
gmres,jacobi,1e-08,500,0,-3,500,0.017997832968831,39.75296461259453,12.962888892768476,,utm3060,3060,3060,42211
bcgs,ilu,1e-08,500,0,-3,500,0.2089298329083249,0.4046799225844827,42.01482121968581,,utm5940,5940,5940,83842
bcgs,jacobi,1e-08,500,0,-4,320,0.0295781660825014,2620233.038380379,31700.730888417904,,utm5940,5940,5940,83842
cg,jacobi,1e-08,500,0,-4,5,0.0002759160706773,8337106.937911798,48233.09889403315,,utm5940,5940,5940,83842
gmres,ilu,1e-08,500,0,-3,500,0.1245903329690918,160.49854348537562,88.1779587701556,,utm5940,5940,5940,83842
gmres,jacobi,1e-08,500,0,-3,500,0.0350251669296994,56.26642811346539,1.375882199409329,,utm5940,5940,5940,83842
bcgs,ilu,1e-08,500,0,-3,500,0.3821508329128846,33459.17613129788,499.2022110890192,,viscoplastic1,4326,4326,61166
bcgs,jacobi,1e-08,500,0,-4,10,0.000795374973677,2140028215.102596,3862639.8538983217,,viscoplastic1,4326,4326,61166
cg,jacobi,1e-08,500,0,-4,5,0.0002289169933646,411169829.71893686,21195.157410430937,,viscoplastic1,4326,4326,61166
gmres,ilu,1e-08,500,0,-3,500,0.2147887080209329,4382.296171724975,61.395756645423475,,viscoplastic1,4326,4326,61166
gmres,jacobi,1e-08,500,0,-5,150,0.0083264170680195,0.1856507441494805,0.0139699287649105,,viscoplastic1,4326,4326,61166
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,vsp_data_and_seymourl,9167,9167,111732
bcgs,jacobi,1e-08,500,0,-3,500,0.1095158330863341,0.6495279989627298,0.0928100122770041,,vsp_data_and_seymourl,9167,9167,111732
cg,jacobi,1e-08,500,0,-10,2,0.0003920830786228,1509.3726000844188,0.8696936342564145,,vsp_data_and_seymourl,9167,9167,111732
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,vsp_data_and_seymourl,9167,9167,111732
gmres,jacobi,1e-08,500,0,-3,500,0.0757962089264765,0.9219318783652188,0.0984048223636329,,vsp_data_and_seymourl,9167,9167,111732
bcgs,ilu,1e-08,500,1,2,26,0.004401082987897,1.7843750277383426e-07,9.549103395279097e-08,,wang1,2903,2903,19093
bcgs,jacobi,1e-08,500,1,2,97,0.0029495001072064,2.6147774192225794e-07,8.094943024339782e-07,,wang1,2903,2903,19093
cg,jacobi,1e-08,500,0,-3,500,0.0068729170598089,41.53124314411756,1.162582877340656,,wang1,2903,2903,19093
gmres,ilu,1e-08,500,1,2,55,0.0052244580583646,5.940592197334141e-07,1.3614470859686622e-07,,wang1,2903,2903,19093
gmres,jacobi,1e-08,500,1,2,261,0.0068046670639887,5.230253609889764e-07,2.8851549828045393e-06,,wang1,2903,2903,19093
bcgs,ilu,1e-08,500,1,2,29,0.0046689580194652,1.853190389076749e-07,6.24472029632986e-08,,wang2,2903,2903,19093
bcgs,jacobi,1e-08,500,1,2,100,0.0029118329985067,2.9205028475440613e-07,1.7930267195386355e-06,,wang2,2903,2903,19093
cg,jacobi,1e-08,500,0,-3,500,0.00683333305642,38.80496083709406,1.0592288180156677,,wang2,2903,2903,19093
gmres,ilu,1e-08,500,1,2,57,0.0053770419908687,4.704037456626823e-07,9.520354294121973e-08,,wang2,2903,2903,19093
gmres,jacobi,1e-08,500,1,2,416,0.0108873329591006,4.929851818042707e-07,4.936677199360285e-06,,wang2,2903,2903,19093
bcgs,ilu,1e-08,500,1,2,38,0.0615892090136185,4.157559315121197e-07,9.901526885940317e-08,,wang3,26064,26064,177168
bcgs,jacobi,1e-08,500,1,2,130,0.0441714999033138,2.610169425410295e-07,1.6150653327247477e-07,,wang3,26064,26064,177168
cg,jacobi,1e-08,500,0,-3,500,0.1245539580704644,2.600016100249754,2.049889366452086,,wang3,26064,26064,177168
gmres,ilu,1e-08,500,1,2,79,0.0743235829286277,7.375167362329203e-07,5.499474047599659e-07,,wang3,26064,26064,177168
gmres,jacobi,1e-08,500,1,2,456,0.1304163750028237,4.362980723778274e-07,2.3638166456183098e-06,,wang3,26064,26064,177168
bcgs,ilu,1e-08,500,1,2,21,0.0022393750259652,6.912895147425735e-08,1.6308421767056773e-08,,watt_1,1856,1856,11360
bcgs,jacobi,1e-08,500,1,2,84,0.0014865830307826,3.7825510971730246e-08,6.310552573661761e-07,,watt_1,1856,1856,11360
cg,jacobi,1e-08,500,0,-8,2,2.8583919629454613e-05,3.1285190906620453,0.964901292471208,,watt_1,1856,1856,11360
gmres,ilu,1e-08,500,1,2,29,0.002080291043967,1.1689582007523545e-07,7.087567407522929e-09,,watt_1,1856,1856,11360
gmres,jacobi,1e-08,500,1,2,266,0.004397541983053,1.1252541721290857e-07,1.8885041371098912e-06,,watt_1,1856,1856,11360
bcgs,ilu,1e-08,500,1,2,24,0.0025589580181986,3.9487032173004354e-08,5.1156296458391884e-08,,watt_2,1856,1856,11550
bcgs,jacobi,1e-08,500,1,2,143,0.0025836250279098,3.676938214680092e-08,7.010471332053208e-07,,watt_2,1856,1856,11550
cg,jacobi,1e-08,500,0,-8,2,2.604199107736349e-05,2.4888192321328964,0.9826073797979016,,watt_2,1856,1856,11550
gmres,ilu,1e-08,500,1,2,35,0.0024897910188883,7.752597700366859e-08,1.8938499856509132e-07,,watt_2,1856,1856,11550
gmres,jacobi,1e-08,500,0,-3,500,0.0082587500801309,0.000110065127204,0.0075445572417437,,watt_2,1856,1856,11550
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,wb-cs-stanford,9914,9914,36854
bcgs,jacobi,1e-08,500,0,-3,500,0.054214125033468,5570.318822669404,32.71452729280644,,wb-cs-stanford,9914,9914,36854
cg,jacobi,1e-08,500,0,-10,2,0.0002476660301908,2296.81704679218,1.306992827441653,,wb-cs-stanford,9914,9914,36854
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,wb-cs-stanford,9914,9914,36854
gmres,jacobi,1e-08,500,0,-3,500,0.0494766250485554,377.8964736125402,1.6499229794818835,,wb-cs-stanford,9914,9914,36854
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,west0067,67,67,294
bcgs,jacobi,1e-08,500,0,-5,114,0.0001040409551933,147.3242805127757,21.489126519353356,,west0067,67,67,294
cg,jacobi,1e-08,500,0,-10,2,1.0541989468038082e-05,53.114669809002066,2.3891732997919943,,west0067,67,67,294
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,west0067,67,67,294
gmres,jacobi,1e-08,500,0,-3,500,0.0004930419381707,8.568284062520215,2.1321229203686753,,west0067,67,67,294
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,west0132,132,132,414
bcgs,jacobi,1e-08,500,0,-4,57,7.995800115168095e-05,6242812386.065066,25176523.187900864,,west0132,132,132,414
cg,jacobi,1e-08,500,0,-10,2,6.958958692848682e-06,10136818.582520869,12130.383482130508,,west0132,132,132,414
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,west0132,132,132,414
gmres,jacobi,1e-08,500,0,-3,500,0.0006929170340299,4742.672242952399,378.5510898927842,,west0132,132,132,414
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,west1505,1505,1505,5445
bcgs,jacobi,1e-08,500,0,-4,11,0.0001619589747861,104333606563.34004,92590354.8305898,,west1505,1505,1505,5445
cg,jacobi,1e-08,500,0,-4,5,4.241697024554014e-05,54519796810.846886,136095.58823809694,,west1505,1505,1505,5445
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,west1505,1505,1505,5445
gmres,jacobi,1e-08,500,0,-3,500,0.0060644589830189,1182743.4542682404,1995.5208292553136,,west1505,1505,1505,5445
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,west2021,2021,2021,7353
bcgs,jacobi,1e-08,500,0,-4,9,0.0001655418891459,271509963627.09808,3644894420.824499,,west2021,2021,2021,7353
cg,jacobi,1e-08,500,0,-4,4,4.9083027988672256e-05,29203330948.570023,60635.121482633214,,west2021,2021,2021,7353
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,west2021,2021,2021,7353
gmres,jacobi,1e-08,500,0,-3,500,0.0079556669807061,1384251.8525256347,888.5742938691822,,west2021,2021,2021,7353
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,whitaker3,9800,9800,57978
bcgs,jacobi,1e-08,500,0,-3,500,0.0493564580101519,0.0178194182104997,0.0076465379484614,,whitaker3,9800,9800,57978
cg,jacobi,1e-08,500,0,-10,3,0.0002027080627158,22.26659048589383,0.1002368445244059,,whitaker3,9800,9800,57978
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,whitaker3,9800,9800,57978
gmres,jacobi,1e-08,500,0,-3,500,0.046337875071913,0.0230874468819005,0.008552212012939,,whitaker3,9800,9800,57978
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,wiki-Vote,8297,8297,103689
bcgs,jacobi,1e-08,500,0,-5,149,0.0311907500727102,9434.476296459785,21.92719711986276,,wiki-Vote,8297,8297,103689
cg,jacobi,1e-08,500,0,-10,3,0.0004682920407503,3780.431297242949,3.560010145864415,,wiki-Vote,8297,8297,103689
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,wiki-Vote,8297,8297,103689
gmres,jacobi,1e-08,500,0,-3,500,0.0699864160269498,617.7026611857922,1.280981166301114,,wiki-Vote,8297,8297,103689
bcgs,ilu,1e-08,500,0,-3,500,0.4430323340930044,2094.4097502940417,205.78547162579875,,windtunnel_evap2d,8256,8256,233468
bcgs,jacobi,1e-08,500,0,-3,500,0.1287978329928591,390507.0794731068,75029.8181156126,,windtunnel_evap2d,8256,8256,233468
cg,jacobi,1e-08,500,0,-4,4,0.0005827909335494,12634112309.203005,10484840.709119849,,windtunnel_evap2d,8256,8256,233468
gmres,ilu,1e-08,500,0,-3,500,0.2602026250679046,1185.558367841352,2092.204137588467,,windtunnel_evap2d,8256,8256,233468
gmres,jacobi,1e-08,500,0,-3,500,0.0832352080615237,9.711861281579626,5990.8534588430575,,windtunnel_evap2d,8256,8256,233468
bcgs,ilu,1e-08,500,0,-3,500,6.752165542100556,11.692759129365491,0.8895725674416748,,xenon2,157464,157464,3866688
bcgs,jacobi,1e-08,500,0,-3,500,1.650550999911502,9.022485162318156e-05,0.0027129819655997,,xenon2,157464,157464,3866688
cg,jacobi,1e-08,500,0,-3,500,0.8718418750213459,0.0060753449710975,0.0081016508614368,,xenon2,157464,157464,3866688
gmres,ilu,1e-08,500,0,-3,500,4.001998124993406,5.49764090764133,0.9113531856604632,,xenon2,157464,157464,3866688
gmres,jacobi,1e-08,500,0,-3,500,1.2247610830236226,0.0127550171222778,0.4276345318375715,,xenon2,157464,157464,3866688
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,yeast,2361,2361,13828
bcgs,jacobi,1e-08,500,0,-3,500,0.0117025419604033,0.1084607121980031,0.3033254798759385,,yeast,2361,2361,13828
cg,jacobi,1e-08,500,0,-10,2,8.104194421321154e-05,181.158173448851,0.8061360567513214,,yeast,2361,2361,13828
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,yeast,2361,2361,13828
gmres,jacobi,1e-08,500,0,-3,500,0.0107101670000702,0.3487253128998471,0.3105477924914437,,yeast,2361,2361,13828
bcgs,ilu,1e-08,500,0,-5,247,0.0819627089658752,1.5153149469027294,1725644492.7104986,,zenios,2873,2873,27191
bcgs,jacobi,1e-08,500,0,-3,500,0.0192013329360634,0.0017226985090235,0.9586117703859348,,zenios,2873,2873,27191
cg,jacobi,1e-08,500,0,-10,4,0.0001272079534828,6.43885823174868,0.971397398294484,,zenios,2873,2873,27191
gmres,ilu,1e-08,500,0,-5,60,0.0580510420259088,7257.099295244496,70729864.94297288,,zenios,2873,2873,27191
gmres,jacobi,1e-08,500,0,-3,500,0.0155568750342354,0.0082859812863277,0.9587693842596424,,zenios,2873,2873,27191
bcgs,ilu,1e-08,500,1,2,39,0.0011825829278677,1.1402750363412236e-08,5.541895234845593e-09,,1138_bus,1138,1138,4054
bcgs,jacobi,1e-08,500,0,-3,500,0.0042748749256134,0.0001756656756435,0.6214007775558091,,1138_bus,1138,1138,4054
cg,jacobi,1e-08,500,0,-3,500,0.0021007910836488,0.0005580832708748,0.0009406951123564,,1138_bus,1138,1138,4054
fgmres,jacobi,1e-08,500,0,-3,500,0.0045812909957021,0.3626940598463806,0.9835513912717092,,1138_bus,1138,1138,4054
gmres,ilu,1e-08,500,1,2,96,0.0028527500107884,1.2023965887656864e-08,1.1152289827582108e-07,,1138_bus,1138,1138,4054
gmres,jacobi,1e-08,500,0,-3,500,0.0055346249137073,0.0001376512434689,0.9753759440471133,,1138_bus,1138,1138,4054
minres,jacobi,1e-08,500,0,-3,500,0.0022122499067336,0.0003315985011001,0.0076719011788018,,1138_bus,1138,1138,4054
tfqmr,jacobi,1e-08,500,0,-3,500,0.0045431659091264,0.0118327560097842,0.97847962039935,,1138_bus,1138,1138,4054
fgmres,jacobi,1e-08,500,0,-3,500,0.0220422078855335,0.020386400365015,0.012287525621603,,3elt,4720,4720,27444
minres,jacobi,1e-08,500,0,-3,500,0.0127205420285463,0.0066089419629948,0.009695089759951,,3elt,4720,4720,27444
tfqmr,jacobi,1e-08,500,0,-3,500,0.0229547501076012,0.0184701495072676,0.0092856128200267,,3elt,4720,4720,27444
fgmres,jacobi,1e-08,500,0,-3,500,0.0366530839819461,0.0015141346254318,0.0010985556910798,,3elt_dual,9000,9000,26556
minres,jacobi,1e-08,500,0,-3,500,0.0187504580244421,0.0005635835988063,0.000837901980036,,3elt_dual,9000,9000,26556
tfqmr,jacobi,1e-08,500,0,-3,500,0.0347858329769223,0.0010852528129024,0.0007426799756369,,3elt_dual,9000,9000,26556
bcgs,ilu,1e-08,500,1,2,25,0.0005638748407363,8.842538013135895e-09,1.2229559707936685e-07,,662_bus,662,662,2474
bcgs,jacobi,1e-08,500,1,2,159,0.0007931659929454,8.98787629963799e-09,3.765155133745041e-06,,662_bus,662,662,2474
cg,jacobi,1e-08,500,1,2,214,0.0004989160224795,9.540941815031537e-09,2.840693796706349e-09,,662_bus,662,662,2474
fgmres,jacobi,1e-08,500,0,-3,500,0.0027083330787718,0.2149271540186602,0.953768574109398,,662_bus,662,662,2474
gmres,ilu,1e-08,500,1,2,55,0.0008044999558478,1.1333555131137942e-08,3.610196926540769e-08,,662_bus,662,662,2474
gmres,jacobi,1e-08,500,0,-3,500,0.0027062920853495,0.0006882119700845,0.6585012166960393,,662_bus,662,662,2474
minres,jacobi,1e-08,500,1,2,200,0.0005102499853819,3.315844279134617e-07,5.9216750595305284e-08,,662_bus,662,662,2474
tfqmr,jacobi,1e-08,500,1,2,192,0.0009470409713685,8.281668421431091e-09,2.9667835858230374e-09,,662_bus,662,662,2474
bcgs,ilu,1e-08,500,1,2,37,0.0009081671014428,3.476254617735637e-09,4.225274817125415e-09,,685_bus,685,685,3249
bcgs,jacobi,1e-08,500,1,2,201,0.0011221249587833,8.622208125426273e-09,2.717484292399185e-07,,685_bus,685,685,3249
cg,jacobi,1e-08,500,1,2,237,0.0006628751289099,9.70897367919104e-09,2.902521211454063e-09,,685_bus,685,685,3249
fgmres,jacobi,1e-08,500,0,-3,500,0.0029424999374896,2.908344645268975,0.8005098397991978,,685_bus,685,685,3249
gmres,ilu,1e-08,500,1,2,77,0.0011889580637216,1.8712940976345197e-08,9.281999814935623e-08,,685_bus,685,685,3249
gmres,jacobi,1e-08,500,0,-3,500,0.0031687500886619,1.9540177637366655e-05,0.002968279992467,,685_bus,685,685,3249
minres,jacobi,1e-08,500,1,2,220,0.0006192498840391,1.4882972406985971e-06,1.737800963438557e-07,,685_bus,685,685,3249
tfqmr,jacobi,1e-08,500,1,2,213,0.0010957501363009,9.51695469221434e-09,2.5540724146901255e-11,,685_bus,685,685,3249
fgmres,jacobi,1e-08,500,0,-3,500,0.0194355000276118,0.480341247305924,0.4260043893614347,,ACTIVSg2000,4000,4000,29336
minres,jacobi,1e-08,500,0,-3,500,0.0129258749075233,2.3949553376354444,1.0207055647275107,,ACTIVSg2000,4000,4000,29336
tfqmr,jacobi,1e-08,500,1,2,336,0.0145519580692052,7.886644466050129e-08,1.310409621626226e-09,,ACTIVSg2000,4000,4000,29336
fgmres,jacobi,1e-08,500,0,-3,500,0.0308729999233037,0.959013695613991,0.033254607785,,Alemdar,6245,6245,42581
minres,jacobi,1e-08,500,0,-3,500,0.0192290421109646,0.243570268894802,0.0195299088049805,,Alemdar,6245,6245,42581
tfqmr,jacobi,1e-08,500,0,-3,500,0.0352420001290738,48.39377586912122,0.0348260993163697,,Alemdar,6245,6245,42581
fgmres,jacobi,1e-08,500,0,-3,500,0.0099056249018758,0.0119564689179236,0.0628694166048257,,Binaryalphadigs_10NN,1404,1404,19392
minres,jacobi,1e-08,500,0,-3,500,0.0065800419542938,0.0028653285540706,0.0399269115632407,,Binaryalphadigs_10NN,1404,1404,19392
tfqmr,jacobi,1e-08,500,0,-3,500,0.0128757499624043,0.2977508614845731,0.0599097304377602,,Binaryalphadigs_10NN,1404,1404,19392
fgmres,jacobi,1e-08,500,0,-3,500,0.0837447079829871,0.0064638529470653,0.0721202708822667,,CAG_mat1916,1916,1916,195985
minres,jacobi,1e-08,500,0,-3,500,0.0773391670081764,459.6143638321041,1.4386912721671623,,CAG_mat1916,1916,1916,195985
tfqmr,jacobi,1e-08,500,0,-3,500,0.1545531670562923,0.0281443358767823,0.066824478628165,,CAG_mat1916,1916,1916,195985
fgmres,jacobi,1e-08,500,0,-3,500,0.0078186669852584,371.16887931842,1.0490867882161842e+17,,CSphd,1882,1882,1740
minres,jacobi,1e-08,500,0,-3,500,0.0037401248700916,33.09185827947114,10.18907228722166,,CSphd,1882,1882,1740
tfqmr,jacobi,1e-08,500,0,-3,500,0.0067673330195248,2665.6219139088516,1.4110856559131917,,CSphd,1882,1882,1740
fgmres,jacobi,1e-08,500,0,-3,500,0.0461795411538332,250.97201926720123,1.4580311099002647,,California,9664,9664,16150
minres,jacobi,1e-08,500,0,-3,500,0.0334470409434288,43.93130388480597,8.30503285928064,,California,9664,9664,16150
tfqmr,jacobi,1e-08,500,0,-3,500,0.0527898329310119,6124.061661550638,2.625202383103464,,California,9664,9664,16150
fgmres,jacobi,1e-08,500,0,-3,500,0.0135326660238206,3.6397094158131087,3.9978269918450304,,Chebyshev2,2053,2053,18447
minres,jacobi,1e-08,500,0,-3,500,0.0097028329037129,1584976.9765778177,4.103575110753975,,Chebyshev2,2053,2053,18447
tfqmr,jacobi,1e-08,500,1,2,41,0.0015676668845117,18.864035715393744,2.7258579156643403,,Chebyshev2,2053,2053,18447
fgmres,jacobi,1e-08,500,0,-3,500,0.0275179580785334,33319208.27117031,139.81062545379575,,Chebyshev3,4101,4101,36879
minres,jacobi,1e-08,500,0,-3,500,0.0194557500071823,196513178.22598457,4.277752375947726,,Chebyshev3,4101,4101,36879
tfqmr,jacobi,1e-08,500,1,2,4,0.0003244171384721,357.6064771017021,1.8773538534928016,,Chebyshev3,4101,4101,36879
fgmres,jacobi,1e-08,500,1,2,21,0.0003811249043792,7.636754630016783e-05,7.278842081277408e-08,,Chem97ZtZ,2541,2541,7361
minres,jacobi,1e-08,500,1,2,22,0.0002058749087154,3.3778787116548774e-06,2.324655973520012e-08,,Chem97ZtZ,2541,2541,7361
tfqmr,jacobi,1e-08,500,1,2,14,0.000237583881244,2.3723180764232354e-07,1.442427390686036e-09,,Chem97ZtZ,2541,2541,7361
fgmres,jacobi,1e-08,500,0,-3,500,0.0124708749353885,101.8476633792576,1.0366114869222038,,CollegeMsg,1899,1899,20296
minres,jacobi,1e-08,500,0,-3,500,0.0087010827846825,93.6525883391332,0.915351437831181,,CollegeMsg,1899,1899,20296
tfqmr,jacobi,1e-08,500,0,-3,500,0.0166532499715685,1646.919058954899,2.1553554265440007,,CollegeMsg,1899,1899,20296
fgmres,jacobi,1e-08,500,1,2,250,0.0684135421179235,1.1489283812015916e-06,1.2302504685511504e-06,,Dubcova1,16129,16129,253009
minres,jacobi,1e-08,500,1,2,95,0.0255364580079913,9.69613678952408e-07,6.170856600875247e-08,,Dubcova1,16129,16129,253009
tfqmr,jacobi,1e-08,500,1,2,81,0.0369880839716643,3.713772226683161e-07,2.117459529231756e-09,,Dubcova1,16129,16129,253009
fgmres,jacobi,1e-08,500,0,-3,500,0.5339725830126554,0.0003625175148705,0.0011419576516359,,Dubcova2,65025,65025,1030225
minres,jacobi,1e-08,500,1,2,178,0.1352920420467853,1.728659559020972e-06,1.4829750733690138e-07,,Dubcova2,65025,65025,1030225
tfqmr,jacobi,1e-08,500,1,2,151,0.2171147919725626,1.698396139991106e-06,1.0437669886152022e-08,,Dubcova2,65025,65025,1030225
fgmres,jacobi,1e-08,500,0,-3,500,0.0188162908889353,437.29020002517166,7.837083672635847,,EPA,4772,4772,8965
minres,jacobi,1e-08,500,0,-3,500,0.0098844999447464,279.7103715368958,46.59357932819503,,EPA,4772,4772,8965
tfqmr,jacobi,1e-08,500,0,-3,500,0.0178216670174151,15410.613734995735,9.777439981836928,,EPA,4772,4772,8965
fgmres,jacobi,1e-08,500,0,-3,500,0.0309439999982714,997.8329160987504,1.674495342810991e+16,,EVA,8497,8497,6726
